date,open,high,low,close,Volume BTC,Volume USD,market_cap,NVT,NVRV,NVHR,NVML,NVOL,implied price,fcas,fng_value,fng_class,news_value,news_class,google_trend_bitcoin
2019-11-11,9029.88,9075.32,8593.0,8720.36,6392.97505953,55749043.99012303,163045632975.0,106.26445863,1.52978275,95479548.62137593,0.8596958282742404,28.83437781386189,26499.645430352535,890.0,40.0,Fear,0.16969999999999996,Positive Sentiment,3.96
2019-11-10,8806.85,9142.33,8750.85,9024.49,2663.27825012,24034727.93542544,159006733000.0,160.08100146,1.58742033,104964271.99436028,0.5896494842385568,23.267063721657273,8952.629036020782,891.0,39.0,Fear,-0.2553,Negative Sentiment,3.54
2019-11-09,8760.38,8876.94,8720.0,8812.21,2271.51792167,20017092.944519587,157897584606.0,92.37730768,1.54712396,91053344.3806499,0.5384672773219791,22.08633773249842,6444.0645169798745,892.0,38.0,Fear,-0.06399999999999999,Negative Sentiment,3.78
2019-11-08,9209.3,9253.39,8661.0,8767.37,9699.74677043,85041268.84266487,165854049338.0,58.52303614,1.54350145,80936306.11613324,0.5414695066851052,22.661559146990047,6573.8781362131285,899.0,42.0,Fear,0.10300000000000001,Positive Sentiment,4.14
2019-11-07,9346.02,9373.48,9080.0,9199.36,3975.97661681,36576440.24961724,167948715638.0,68.66505576,1.61571232,91495629.00498703,0.5369055822146124,22.689874955973416,6672.597651208582,899.0,54.0,Neutral,-0.229275,Negative Sentiment,4.2
2019-11-06,9319.1,9448.19,9254.68,9344.78,4670.23465673,43642315.415517375,168522165350.0,71.32798349,1.64148312,89840145.69448967,0.5067705287599996,22.03060599764334,3290.6238805339253,900.0,53.0,Neutral,-0.4404,Negative Sentiment,3.78
2019-11-05,9410.76,9485.0,9165.2,9320.14,4979.57899177,46410373.34435525,167312716000.0,58.17000136,1.63757092,98007431.66671602,0.5548902321434529,23.055051052935344,7254.36792313353,900.0,54.0,Neutral,0.18876666666666667,Positive Sentiment,4.5
2019-11-04,9207.0,9586.5,9122.33,9410.76,4962.44231548,46700353.64482656,165214512981.0,71.5611397,1.64848919,89840145.69448967,0.7623341667381333,27.19286601223794,12888.757221404208,899.0,49.0,Neutral,0.06977499999999999,Positive Sentiment,4.2
2019-11-03,9304.75,9384.32,9067.0,9207.0,2539.21833111,23378583.17452977,168479775338.0,115.504121,1.61294847,93923788.68060285,0.7561478683393907,27.319609643391825,14398.853022783773,900.0,56.0,Greed,0.0172,Neutral Sentiment,3.54
2019-11-02,9250.7,9396.91,9201.19,9304.75,2701.13696278,25133404.154427204,165598830469.0,101.91907414,1.62876338,91201360.02319407,0.5221647447549443,22.207602715462567,4542.343467268958,900.0,51.0,Neutral,0.0,Neutral Sentiment,4.0600000000000005
2019-11-01,9158.08,9303.53,9054.6,9250.45,6640.55238456,61428097.80575306,167025372250.0,49.47219181,1.62077063,88478931.36578529,0.6552486185549995,25.19189815218853,6455.58305990943,899.0,49.0,Neutral,-0.17,Negative Sentiment,4.62
2019-10-31,9169.55,9438.61,8961.53,9150.07,10113.15940929,92536116.51616214,164649209119.0,62.14126395,1.60646394,89840145.69448967,0.5712053344883646,23.24419211103955,10173.172864431364,898.0,50.0,Neutral,0.0,Neutral Sentiment,3.5700000000000003
2019-10-30,9426.94,9437.06,8985.25,9159.94,8814.43804818,80739723.65504591,169201813875.0,88.16518529,1.61181743,91201360.02319407,0.6080191747643233,24.34327996351685,8538.065321385848,895.0,53.0,Neutral,0.0,Neutral Sentiment,4.0600000000000005
2019-10-29,9216.39,9573.35,9051.48,9426.94,9059.61157854,85404414.77420187,169600492438.0,73.81325729,1.65571824,90520752.85884188,0.5803750950549827,23.76736174679377,5272.733324864639,892.0,54.0,Neutral,-0.296,Negative Sentiment,3.850000000000001
2019-10-28,9547.32,9950.0,9177.84,9216.44,14722.01859796,135684601.08698246,174622503125.0,55.90977412,1.63844571,91201360.02319407,0.9071018485523302,30.63460365643797,16551.630586137013,891.0,52.0,Neutral,-0.04922499999999999,Neutral Sentiment,4.0600000000000005
2019-10-27,9262.72,9819.92,9092.66,9557.08,17783.02515594,169953794.05733103,163499602000.0,110.40505332,1.68313273,78269823.90050235,0.5584311787211943,22.888895103421532,7929.512333074056,893.0,50.0,Neutral,-0.1366,Negative Sentiment,4.41
2019-10-26,8677.09,10350.0,8642.46,9252.75,38751.80025476,358560719.8072306,155495280188.0,67.89180644,1.63052996,95285003.00930724,0.4778076652589744,20.565116781812872,5927.988246752655,893.0,53.0,Neutral,0.1953,Positive Sentiment,8.0
2019-10-25,7427.0,8784.29,7393.14,8662.66,19113.79549622,165576311.69328514,134047704781.0,58.82090104,1.53033296,93923788.68060285,0.5049150594647791,19.78032417183934,8078.930039308648,891.0,24.0,Extreme Fear,0.0258,Neutral Sentiment,5.28
2019-10-24,7470.77,7512.0,7356.0,7435.0,4997.4230935,37155840.7001725,134746891950.0,58.03314617,1.32043974,90520752.85884188,0.4545386794552858,18.737944221858967,5504.250178082755,891.0,20.0,Extreme Fear,-0.32226666666666665,Negative Sentiment,4.08
2019-10-23,8021.57,8052.04,7293.55,7470.77,13306.18266092,99407430.23772132,146003492450.0,61.55418383,1.31849373,109314233.41859664,0.4982957581813514,20.431224976429135,7824.6085876040515,892.0,33.0,Fear,0.6705,Positive Sentiment,5.04
2019-10-22,8206.53,8314.77,7989.15,8025.9,5678.93483059,45578563.05683229,147968069025.0,93.15423639,1.41660892,109281440.75832719,0.4966295030528411,20.520814484884934,7980.522321519391,892.0,39.0,Fear,0.4007,Positive Sentiment,3.76
2019-10-21,8236.49,8352.0,8156.0,8213.65,4919.73416831,40408974.55153944,147989078250.0,87.5768908,1.44819078,102815083.317006,0.7724151344880721,26.02878202933785,26744.368046352178,890.0,37.0,Fear,-0.17,Negative Sentiment,3.6
2019-10-20,7965.39,8314.77,7874.68,8235.74,6358.92499072,52370452.90307234,142852986319.0,165.87891541,1.4480022,94408818.6432885,0.6038225587276527,22.428548893257904,21545.624472449228,891.0,37.0,Fear,0.296,Positive Sentiment,3.28
2019-10-19,7950.48,8096.76,7875.0,7960.49,3461.12529207,27552253.27627031,142765116269.0,152.33972248,1.40147566,91822275.66676003,0.5308196964652506,20.920159384796374,7259.700035686962,893.0,41.0,Fear,0.1591,Positive Sentiment,2.64
2019-10-18,8069.26,8120.77,7811.62,7955.08,5611.09353737,44636697.97726134,144802205019.0,83.6372951,1.40337963,103461719.06113812,0.5183397613248176,20.78975252794504,6186.745966333059,892.0,40.0,Fear,0.12040000000000001,Positive Sentiment,2.82
2019-10-17,7995.73,8130.71,7936.71,8073.32,5395.88599206,43562714.29741784,143968700000.0,73.62180242,1.42275851,96995361.61981696,0.4846027045911882,19.997178767172667,8132.282715248746,891.0,40.0,Fear,0.2294,Positive Sentiment,3.0
2019-10-16,8162.45,8179.1,7912.66,7995.89,8644.40011646,69119672.44720134,146400709500.0,88.69407392,1.41022441,92468911.41089214,0.5140350337141146,20.80195762644059,8408.257604588052,890.0,40.0,Fear,0.1324,Positive Sentiment,2.82
2019-10-15,8353.33,8420.85,8086.0,8155.13,5044.66127938,41139868.539310224,150449731150.0,84.39264005,1.43701211,98935268.85221331,0.5711191605620614,22.293692142701737,5136.583848481274,889.0,39.0,Fear,-0.10115,Negative Sentiment,2.7
2019-10-14,8278.39,8416.67,8215.41,8362.99,4294.6073892,35915758.64980571,149017175175.0,45.30893707,1.46837588,87295825.4578352,0.8538520344389589,27.560421134838066,27018.027529662857,891.0,37.0,Fear,0.206575,Positive Sentiment,2.94
2019-10-13,8303.43,8474.48,8132.91,8282.96,4445.28381368,36820108.01735889,149647267388.0,170.5257652,1.46532541,91822275.66676003,0.7322499269731049,25.42143391421699,20588.062564674565,891.0,38.0,Fear,0.2023,Positive Sentiment,2.4
2019-10-12,8265.16,8427.76,8254.68,8303.43,1828.83312447,15185587.830717932,149634892875.0,147.46227852,1.47085893,86002553.969571,0.4994293586620592,20.689790508375186,8354.333055486417,891.0,38.0,Fear,-0.27115,Negative Sentiment,2.46
2019-10-11,8589.08,8820.0,8222.88,8265.55,7824.58718752,64674516.62780593,154123207331.0,85.87623393,1.4650268,100875176.08460964,0.5101138667383206,21.214480550389766,7554.3325041985145,889.0,39.0,Fear,-0.15228,Negative Sentiment,2.7
2019-10-10,8586.57,8666.84,8450.61,8582.11,7435.43199033,63811695.23853101,154554141481.0,78.96065959,1.51523934,103742972.6980896,0.5618231083956434,22.3742304255866,8165.530112651426,889.0,41.0,Fear,-0.34,Negative Sentiment,2.58
2019-10-09,8185.85,8707.8,8110.0,8586.34,11634.19484623,99895152.5759785,147186238106.0,74.22317248,1.5187746,87532580.6965585,0.5143576190243417,20.860497958225753,8291.132150034107,889.0,37.0,Fear,-0.013933333333333317,Neutral Sentiment,3.3
2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.72287319,29260549.627299346,147583802294.0,88.26049224,1.44711351,102755638.20900345,0.5080215255413664,20.747725190407547,9221.77892166086,887.0,39.0,Fear,-0.0258,Neutral Sentiment,2.64
2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.32718459,76831062.11296879,141404431248.0,82.90803556,1.45350223,98315579.76787366,0.7472613582603169,25.03737907509529,21178.026993321597,887.0,27.0,Fear,0.10115,Positive Sentiment,3.06
2019-10-06,8150.73,8176.46,7772.71,7854.12,6454.53572694,50694698.14367399,145548129562.0,162.3724548,1.38789488,94509815.38976245,0.630568000687428,23.156881840464074,21358.535928246245,888.0,32.0,Fear,0.10606666666666666,Positive Sentiment,2.46
2019-10-05,8157.89,8195.0,8016.26,8145.17,4445.10406787,36206128.30049269,146998007681.0,128.08928428,1.43793767,100218461.9569293,0.4937969436644116,20.395687690276453,10634.99310639501,888.0,31.0,Fear,0.4215,Positive Sentiment,3.3600000000000003
2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.78141904,51185065.64271341,147432276562.0,93.0480243,1.44209083,93241227.26372536,0.5339330461645826,21.300313366353308,8628.114791203046,887.0,30.0,Fear,,Neutral Sentiment,2.87
2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.12039607,71696535.97398512,148252912500.0,94.34206663,1.45721375,93241227.26372536,0.5170234440839685,20.988501933016494,10822.359106759814,885.0,37.0,Fear,-0.1858,Negative Sentiment,3.850000000000001
2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.5341152,41469648.21089798,149235196556.0,89.93228949,1.47560342,93875521.32674389,0.4531776004544283,19.61200780775135,7433.445516577053,884.0,39.0,Fear,0.0,Neutral Sentiment,3.78
2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198253,85058482.9485869,148813827525.0,74.39160638,1.46687818,90704051.0116512,0.5096255375099724,20.862801692655445,8119.697988091798,885.0,38.0,Fear,0.08895,Positive Sentiment,3.78
2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.99210777,78992880.05672397,142691824925.0,80.50457804,1.45994759,82458228.1924102,0.7536730689887872,25.258261141712236,19755.480341268514,885.0,27.0,Fear,0.12726666666666667,Positive Sentiment,4.0600000000000005
2019-09-29,8218.07,8244.07,7902.66,8047.6,5366.5707177,43188014.50776252,146074506100.0,126.57727155,1.42120643,86263992.57052143,0.6474925151353746,23.528555492757672,14439.113262184519,887.0,33.0,Fear,0.6369,Positive Sentiment,4.0600000000000005
2019-09-28,8199.96,8356.4,8009.84,8218.07,6315.48953894,51901135.11527664,144090919125.0,114.4359026,1.44491153,100852756.01994783,0.508553600622617,20.530913254632303,7360.351461493235,888.0,32.0,Fear,,Neutral Sentiment,5.49
2019-09-27,8055.25,8294.04,7866.0,8187.72,10165.85293694,83235157.40884238,145020136250.0,75.49724138,1.44132571,83726816.31844728,0.4713123775791941,19.76668952854917,5683.743443737691,887.0,24.0,Extreme Fear,-0.5418000000000001,Negative Sentiment,6.5699999999999985
2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021152,134215489.17339994,152384905275.0,68.5357187,1.42454001,102371761.97619785,0.4664005230049602,20.110907636951236,3750.5044637557958,886.0,12.0,Extreme Fear,0.01100000000000001,Neutral Sentiment,9.0
2019-09-25,8536.71,8746.83,8216.0,8432.16,17435.8678913,147022027.7983042,156192719750.0,50.80591313,1.47778949,92209210.30751845,0.4383076533760231,19.673493837520915,2688.539947464969,883.0,15.0,Extreme Fear,0.4939,Positive Sentiment,8.28
2019-09-24,9685.69,9782.0,7998.0,8536.82,28154.41355726,240349160.74388832,174336126556.0,41.69088816,1.5076985,92800294.9889769,0.5876286208436241,24.233133043380427,12907.358074923408,882.0,39.0,Fear,0.2919,Positive Sentiment,8.459999999999999
2019-09-23,10022.38,10048.06,9606.0,9682.19,5447.96313246,52748214.1614729,179544302606.0,100.97709389,1.69241697,67383653.68626347,0.859722384989282,30.146713315988823,18251.572156728696,880.0,41.0,Fear,0.24945,Positive Sentiment,5.22
2019-09-22,9973.0,10093.24,9842.35,10020.58,3213.9540957,32205684.132289506,179604197900.0,137.92461777,1.7535283,98120057.12210296,0.7380314756159699,27.77343497566062,7433.977494904558,880.0,37.0,Fear,0.042666666666666665,Neutral Sentiment,3.78
2019-09-21,10169.02,10180.43,9913.35,9985.28,4148.89981496,41427926.34432379,181694173669.0,94.13464828,1.74318445,98120057.12210296,0.5856335281547345,24.655449489885484,5483.686902103621,880.0,37.0,Fear,0.0,Neutral Sentiment,3.06
2019-09-20,10284.72,10308.04,10055.0,10169.02,4463.38202069,45388221.03603703,184017643125.0,66.56427311,1.77523927,89253786.90022619,0.6033191668082992,25.20070001954331,7330.970922539368,883.0,41.0,Fear,0.58245,Positive Sentiment,2.82
2019-09-19,10161.59,10380.07,9600.0,10271.53,7455.91141166,76583617.74220805,182631360275.0,80.05039175,1.79282081,87480532.85585083,0.5453676869455502,23.785377509718586,4762.084416903667,883.0,31.0,Fear,0.1806,Positive Sentiment,3.42
2019-09-18,10182.96,10263.65,10080.0,10152.09,3952.00683587,40121129.07836747,183590363844.0,70.1555675,1.77473473,102848734.57377057,0.5691999461412266,24.397748070800525,6770.5149298901315,882.0,38.0,Fear,0.07224,Positive Sentiment,2.76
2019-09-17,10257.2,10280.53,10130.59,10195.73,5078.59865576,51780020.6724919,181650077744.0,76.01181972,1.78283665,87480532.85585083,0.5749683767047828,24.41021825437723,6226.317057338353,882.0,41.0,Fear,0.0,Neutral Sentiment,3.24
2019-09-16,10320.36,10378.07,10060.95,10269.98,5496.03749388,56444195.14139772,184994851825.0,75.1290088,1.79436332,96346803.07772762,1.0344583923588204,33.767871054597784,26058.86573211684,882.0,38.0,Fear,0.5574,Positive Sentiment,3.06
2019-09-15,10362.52,10383.2,10258.49,10305.74,2297.72276878,23679733.447126802,186580150219.0,140.1785284,1.80307986,86889448.17439239,0.7730431454304226,28.980445961550583,20156.983988748576,881.0,38.0,Fear,-0.04715,Neutral Sentiment,3.06
2019-09-14,10365.81,10441.47,10217.01,10355.37,2656.15453049,27505462.940400235,183879352600.0,129.46281422,1.813611,91618125.62606,0.6146639077671296,25.445621965372982,11598.684879782804,882.0,39.0,Fear,0.20095,Positive Sentiment,2.88
2019-09-13,10423.99,10458.13,10153.87,10368.65,3755.41742244,38938608.8571825,186557902788.0,100.55524733,1.81108514,81990003.47587636,0.5863582564707269,24.974955700659343,5377.417687636424,884.0,38.0,Fear,0.0,Neutral Sentiment,2.7
2019-09-12,10163.81,10465.0,10027.52,10420.34,4719.04668642,49174070.94836978,181841024831.0,76.50600752,1.82231036,84605659.65896188,0.5864226590925368,24.6825261290162,6700.745086453997,883.0,39.0,Fear,,Neutral Sentiment,3.42
2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.34849343,46856217.202595204,180795798394.0,82.46296972,1.77786135,98528109.9825886,0.5672356385001962,24.18037710025313,4937.021769595584,883.0,38.0,Fear,-0.07543333333333334,Negative Sentiment,3.36
2019-09-10,10317.62,10390.09,9910.0,10096.0,4658.92141056,47036470.56101377,185379919238.0,67.12464824,1.77328813,97457152.26538657,0.6438945813827569,26.18767370673164,8469.224460201056,880.0,41.0,Fear,0.3929,Positive Sentiment,3.54
2019-09-09,10387.33,10542.93,10060.0,10307.45,6059.76274364,62460701.49193213,186410250000.0,75.2493512,1.81652807,78179913.35574953,0.9770313666979452,32.860392420595005,15930.529649698221,881.0,41.0,Fear,0.0039000000000000033,Neutral Sentiment,2.88
2019-09-08,10497.57,10594.88,10229.49,10400.18,3130.86103548,32561518.32397839,188492005625.0,120.06927874,1.83013043,94779757.97238144,0.8450113874188572,30.546134382847573,11534.421184750254,883.0,43.0,Fear,-0.22455,Negative Sentiment,3.12
2019-09-07,10309.04,10580.0,10297.58,10484.39,3148.50895336,33010195.78551805,184403316006.0,107.26137197,1.84632204,80321828.79015365,0.5092598237618019,23.02791020616606,3369.830467803323,884.0,39.0,Fear,-0.3818,Negative Sentiment,3.22
2019-09-06,10573.04,10949.0,10204.18,10311.09,10701.50994422,110344232.1707474,188539129781.0,51.14130452,1.81873604,84605659.65896188,0.6225565360927985,25.918884928889746,5644.1813758293665,884.0,43.0,Fear,-0.23916666666666667,Negative Sentiment,4.41
2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.62463429,48169625.9706068,189904962500.0,72.43924611,1.8773914,88354011.66916907,0.6406515846570742,26.409338189535788,7697.885117267005,884.0,41.0,Fear,,Neutral Sentiment,4.130000000000001
2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.7236301,106801851.41638242,191536087050.0,73.16940756,1.87870879,72825124.76973927,0.5395994286535284,24.17612170511146,6142.9430455158645,884.0,43.0,Fear,-0.2732,Negative Sentiment,4.550000000000002
2019-09-03,10384.07,10783.0,10286.0,10617.61,11443.53849727,121503028.78399892,186304012125.0,72.48141081,1.88765943,87818532.81056806,0.6633798087222736,26.672238484885806,8161.559768549051,883.0,41.0,Fear,-0.3056,Negative Sentiment,4.550000000000002
2019-09-02,9767.56,10471.0,9753.24,10384.48,6144.79883515,63810540.60763847,174929900100.0,82.7742793,1.84745992,79786349.93155265,0.973456893273261,31.847596468165978,20469.501642582374,884.0,28.0,Fear,0.0386,Neutral Sentiment,3.92
2019-09-01,9593.5,9832.0,9538.75,9767.53,1799.36720121,17575373.11883471,170378971575.0,121.5911029,1.7403943,76105398.3346369,0.7898482649855073,28.11355857261217,16745.245498689077,885.0,24.0,Extreme Fear,0.3818,Positive Sentiment,3.71
2019-08-31,9569.3,9682.73,9443.19,9594.15,1572.15542709,15083494.990815526,172258004750.0,128.2534845,1.71310224,84033176.65768328,0.5829998635160054,23.996918447320986,6608.937053326498,890.0,20.0,Extreme Fear,0.0,Neutral Sentiment,3.08
2019-08-30,9490.56,9700.0,9350.1,9579.75,5317.3097001,50938497.59953297,170009093712.0,77.29487263,1.70811556,80995832.92306823,0.5716134048924855,23.59992353728628,5244.556466975642,889.0,24.0,Extreme Fear,0.0,Neutral Sentiment,3.78
2019-08-29,9720.2,9720.2,9320.0,9490.0,7717.10637568,73235339.5052032,173911650488.0,65.43778052,1.69107373,83526952.7019141,0.628539273362507,25.098227610796105,8923.10422144884,888.0,20.0,Extreme Fear,0.0,Neutral Sentiment,4.69
2019-08-28,10171.39,10280.71,9555.0,9711.78,9303.15591906,90350203.59160854,181453947262.0,91.53842255,1.73309226,76439817.32114564,0.6330583707494891,25.694268072119502,7719.620408395965,886.0,32.0,Fear,0.0,Neutral Sentiment,4.41
2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.3350218,48613219.75379692,184443398438.0,87.95355775,1.81156248,68340234.02883881,0.6344755610388075,25.920181633752023,7949.444420570283,883.0,30.0,Fear,0.019850000000000007,Neutral Sentiment,4.340000000000002
2019-08-26,10136.75,10650.0,10136.75,10360.97,7166.67534085,74253708.20628662,178701045750.0,76.24964663,1.8474094,69352681.94037716,1.1537619846802996,35.24564464466777,19425.82925400245,884.0,41.0,Fear,0.0,Neutral Sentiment,3.92
